,Team,Off_Rating,Def_Rating,Year,NBA Champion,Normalized_Off_Rating,Normalized_Def_Rating,Contender,Team,Off_Rating,Def_Rating,Year,Normalized_Off_Rating,Normalized_Def_Rating,Contender at Christmas
830,Washington Wizards,113.7,114.9,2023,False,0.5196078431372552,0.4845360824742262,False,,,,,,,
831,Atlanta Hawks,116.4,118.4,2024,False,0.6233766233766237,0.1071428571428562,False,,,,,,,
832,Boston Celtics,122.2,110.6,2024,True,1.0,0.8035714285714294,True,,,,,,,
833,Brooklyn Nets,112.4,115.4,2024,False,0.363636363636364,0.3749999999999993,False,,,,,,,
834,Charlotte Hornets,108.6,119.2,2024,False,0.1168831168831166,0.035714285714285,False,,,,,,,
835,Chicago Bulls,114.0,115.7,2024,False,0.4675324675324675,0.3482142857142852,False,,,,,,,
836,Cleveland Cavaliers,114.7,112.1,2024,False,0.5129870129870132,0.6696428571428579,False,,,,,,,
837,Dallas Mavericks,117.0,114.9,2024,False,0.6623376623376622,0.4196428571428565,False,,,,,,,
838,Denver Nuggets,117.8,112.3,2024,False,0.714285714285714,0.6517857142857146,True,,,,,,,
839,Detroit Pistons,109.0,118.0,2024,False,0.142857142857143,0.1428571428571424,False,,,,,,,
840,Golden State Warriors,116.9,114.5,2024,False,0.6558441558441561,0.4553571428571428,False,,,,,,,
841,Houston Rockets,113.7,112.8,2024,False,0.4480519480519482,0.6071428571428574,False,,,,,,,
842,Indiana Pacers,120.5,117.6,2024,False,0.8896103896103895,0.1785714285714287,False,,,,,,,
843,LA Clippers,117.9,114.6,2024,False,0.7207792207792211,0.4464285714285718,False,,,,,,,
844,Los Angeles Lakers,115.4,114.8,2024,False,0.5584415584415587,0.4285714285714287,False,,,,,,,
845,Memphis Grizzlies,106.8,113.7,2024,False,0.0,0.5267857142857141,False,,,,,,,
846,Miami Heat,113.3,111.5,2024,False,0.4220779220779219,0.7232142857142859,False,,,,,,,
847,Milwaukee Bucks,117.6,115.0,2024,False,0.7012987012987009,0.4107142857142856,False,,,,,,,
848,Minnesota Timberwolves,114.6,108.4,2024,False,0.5064935064935061,1.0,True,,,,,,,
849,New Orleans Pelicans,116.5,111.9,2024,False,0.6298701298701298,0.6874999999999997,True,,,,,,,
850,New York Knicks,117.3,112.4,2024,False,0.6818181818181815,0.6428571428571426,True,,,,,,,
851,Oklahoma City Thunder,118.3,111.0,2024,False,0.7467532467532465,0.7678571428571431,True,,,,,,,
852,Orlando Magic,112.9,110.8,2024,False,0.3961038961038965,0.7857142857142863,False,,,,,,,
853,Philadelphia 76ers,116.2,113.0,2024,False,0.6103896103896105,0.5892857142857144,False,,,,,,,
854,Phoenix Suns,116.8,113.7,2024,False,0.6493506493506491,0.5267857142857141,False,,,,,,,
855,Portland Trail Blazers,107.6,116.6,2024,False,0.0519480519480517,0.2678571428571431,False,,,,,,,
856,Sacramento Kings,116.2,114.4,2024,False,0.6103896103896105,0.4642857142857137,False,,,,,,,
857,San Antonio Spurs,109.3,115.6,2024,False,0.1623376623376622,0.3571428571428575,False,,,,,,,
858,Toronto Raptors,111.8,118.1,2024,False,0.3246753246753245,0.1339285714285716,False,,,,,,,
859,Utah Jazz,114.5,119.6,2024,False,0.5,0.0,False,,,,,,,
860,Washington Wizards,110.2,118.9,2024,False,0.220779220779221,0.062499999999999,False,,,,,,,
861,Atlanta Hawks,111.5,113.4,2025,False,0.4508670520231213,0.3708609271523176,False,,,,,,,
862,Boston Celtics,120.7,110.5,2025,False,0.9826589595375724,0.5629139072847684,True,,,,,,,
863,Brooklyn Nets,112.7,116.1,2025,False,0.5202312138728324,0.1920529801324507,False,,,,,,,
864,Charlotte Hornets,108.9,113.7,2025,False,0.3005780346820811,0.3509933774834436,False,,,,,,,
865,Chicago Bulls,113.4,117.6,2025,False,0.5606936416184973,0.0927152317880798,False,,,,,,,
866,Cleveland Cavaliers,120.5,110.4,2025,False,0.9710982658959536,0.5695364238410594,True,,,,,,,
867,Dallas Mavericks,116.5,110.4,2025,False,0.7398843930635838,0.5695364238410594,True,,,,,,,
868,Denver Nuggets,115.6,113.9,2025,False,0.6878612716763002,0.3377483443708606,False,,,,,,,
869,Detroit Pistons,110.6,113.5,2025,False,0.3988439306358377,0.3642384105960266,False,,,,,,,
870,Golden State Warriors,113.7,108.0,2025,False,0.5780346820809249,0.7284768211920533,True,,,,,,,
871,Houston Rockets,112.7,105.3,2025,False,0.5202312138728324,0.907284768211921,True,,,,,,,
872,Indiana Pacers,111.2,116.1,2025,False,0.4335260115606937,0.1920529801324507,False,,,,,,,
873,LA Clippers,110.4,107.9,2025,False,0.3872832369942199,0.7350993377483444,False,,,,,,,
874,Los Angeles Lakers,113.0,117.7,2025,False,0.53757225433526,0.0860927152317879,False,,,,,,,
875,Memphis Grizzlies,116.3,108.9,2025,False,0.7283236994219651,0.6688741721854303,True,,,,,,,
876,Miami Heat,113.1,110.9,2025,False,0.543352601156069,0.5364238410596025,False,,,,,,,
877,Milwaukee Bucks,113.4,112.4,2025,False,0.5606936416184973,0.4370860927152316,False,,,,,,,
878,Minnesota Timberwolves,112.0,108.6,2025,False,0.4797687861271675,0.6887417218543053,False,,,,,,,
879,New Orleans Pelicans,105.0,118.0,2025,False,0.07514450867052,0.0662251655629139,False,,,,,,,
880,New York Knicks,121.0,114.1,2025,False,1.0,0.3245033112582787,False,,,,,,,
881,Oklahoma City Thunder,114.7,103.9,2025,False,0.6358381502890175,1.0,True,,,,,,,
882,Orlando Magic,110.8,105.4,2025,False,0.4104046242774564,0.9006622516556291,False,,,,,,,
883,Philadelphia 76ers,106.7,113.2,2025,False,0.1734104046242774,0.3841059602649006,False,,,,,,,
884,Phoenix Suns,113.0,113.3,2025,False,0.53757225433526,0.3774834437086096,False,,,,,,,
885,Portland Trail Blazers,107.2,115.3,2025,False,0.2023121387283237,0.2450331125827817,False,,,,,,,
886,Sacramento Kings,114.8,113.8,2025,False,0.6416184971098263,0.3443708609271526,False,,,,,,,
887,San Antonio Spurs,111.3,111.9,2025,False,0.4393063583815026,0.4701986754966886,False,,,,,,,
888,Toronto Raptors,112.0,115.0,2025,False,0.4797687861271675,0.2649006622516557,False,,,,,,,
889,Utah Jazz,108.8,119.0,2025,False,0.2947976878612714,0.0,False,,,,,,,
890,Washington Wizards,103.7,118.7,2025,False,0.0,0.0198675496688739,False,,,,,,,
